order_id,order_date,customer_id,customer_name,city,state,category,product_name,quantity,unit_price,total_sales
3927,2024-12-07,1067,Robert,Delhi,Karnataka,Accessories,USB Cable,3,15274,45822
3928,2024-12-21,1095,Olivia,Chennai,Telangana,Furniture,Desk,7,44867,314069
3929,2024-09-04,1070,Alice,Mumbai,Delhi,Accessories,Webcam,4,7332,29328
3930,2024-02-12,1035,John,Mumbai,Delhi,Accessories,Headphones,9,46802,421218
3931,2024-02-19,1006,William,Hyderabad,Maharashtra,Furniture,Desk,6,17695,106170
3932,2025-05-10,1016,Olivia,Chennai,Tamil Nadu,Accessories,Headphones,5,39490,197450
3933,2024-08-06,1016,Robert,Pune,Tamil Nadu,Electronics,Keyboard,9,11642,104778
3934,2025-02-21,1043,Olivia,Hyderabad,Delhi,Accessories,Headphones,5,15009,75045
3935,2024-06-16,1093,Olivia,Pune,Maharashtra,Electronics,Keyboard,8,32831,262648
3936,2025-03-08,1033,Sophia,Chennai,Delhi,Electronics,Keyboard,6,15849,95094
3937,2024-12-09,1009,John,Hyderabad,Tamil Nadu,Accessories,Webcam,10,36677,366770
3938,2025-05-01,1068,William,Pune,Telangana,Electronics,Monitor,6,11146,66876
3939,2024-10-11,1022,Alice,Mumbai,Telangana,Furniture,Desk,10,28063,280630
3940,2024-03-24,1065,William,Delhi,Maharashtra,Accessories,Webcam,2,9602,19204
3941,2024-09-09,1091,Olivia,Hyderabad,Karnataka,Furniture,Desk,2,9551,19102
3942,2024-10-20,1075,Robert,Bangalore,Delhi,Electronics,Monitor,8,32832,262656
3943,2025-01-01,1076,William,Delhi,Maharashtra,Accessories,Headphones,4,42916,171664
3944,2025-11-12,1066,Alice,Bangalore,Karnataka,Furniture,Desk,2,14131,28262
3945,2024-02-06,1022,James,Chennai,Tamil Nadu,Furniture,Desk,7,10932,76524
3946,2024-01-22,1017,Emma,Pune,Maharashtra,Furniture,Desk,8,1611,12888
3947,2025-07-10,1026,James,Hyderabad,Telangana,Accessories,Headphones,5,5628,28140
3948,2025-12-25,1042,David,Pune,Tamil Nadu,Furniture,Chair,7,40600,284200
3949,2024-09-08,1076,James,Bangalore,Tamil Nadu,Electronics,Mouse,7,43576,305032
3950,2025-06-11,1072,William,Hyderabad,Maharashtra,Accessories,Headphones,9,19576,176184
3951,2024-10-06,1016,John,Hyderabad,Telangana,Accessories,Webcam,10,28644,286440
3952,2025-02-22,1085,Olivia,Chennai,Telangana,Accessories,Webcam,5,30517,152585
3953,2024-05-16,1077,David,Bangalore,Tamil Nadu,Accessories,Headphones,3,4077,12231
3954,2025-05-02,1035,William,Mumbai,Delhi,Furniture,Chair,5,32373,161865
3955,2024-04-29,1019,Olivia,Hyderabad,Telangana,Accessories,Headphones,4,28748,114992
3956,2025-10-30,1036,Michael,Bangalore,Maharashtra,Electronics,Laptop,10,25537,255370
3957,2025-06-02,1040,Robert,Chennai,Karnataka,Accessories,Webcam,9,41329,371961
3958,2024-10-28,1082,James,Hyderabad,Telangana,Furniture,Table,9,25838,232542
3959,2025-02-20,1018,James,Mumbai,Telangana,Accessories,USB Cable,1,18312,18312
3960,2024-08-25,1087,David,Pune,Delhi,Electronics,Mouse,7,13213,92491
3961,2024-01-05,1092,Sophia,Bangalore,Telangana,Furniture,Chair,7,9993,69951
3962,2025-03-14,1081,Sophia,Hyderabad,Delhi,Accessories,USB Cable,2,24874,49748
3963,2025-04-30,1061,David,Delhi,Karnataka,Furniture,Chair,2,3130,6260
3964,2024-04-02,1056,Sophia,Bangalore,Karnataka,Electronics,Laptop,7,46684,326788
3965,2025-09-27,1023,Michael,Hyderabad,Telangana,Furniture,Chair,10,13071,130710
3966,2024-10-29,1078,Emma,Hyderabad,Maharashtra,Electronics,Keyboard,8,45247,361976
3967,2025-08-08,1047,Olivia,Mumbai,Telangana,Accessories,USB Cable,8,18983,151864
3968,2025-10-26,1078,Sophia,Mumbai,Tamil Nadu,Accessories,Webcam,1,46851,46851
3969,2025-09-25,1003,David,Pune,Telangana,Furniture,Desk,3,40698,122094
3970,2025-07-05,1096,Sophia,Pune,Karnataka,Accessories,USB Cable,6,6914,41484
3971,2025-07-12,1020,Emma,Bangalore,Tamil Nadu,Accessories,USB Cable,6,25197,151182
3972,2025-06-12,1008,Robert,Delhi,Telangana,Accessories,USB Cable,4,42967,171868
3973,2024-05-06,1029,William,Pune,Telangana,Electronics,Monitor,3,2688,8064
3974,2025-01-26,1009,Alice,Chennai,Telangana,Electronics,Mouse,5,4779,23895
3975,2025-09-07,1083,James,Hyderabad,Delhi,Accessories,Headphones,5,15284,76420
3976,2025-03-23,1077,Michael,Bangalore,Karnataka,Accessories,USB Cable,5,12943,64715
3977,2025-08-27,1076,Sophia,Hyderabad,Karnataka,Electronics,Mouse,1,23735,23735
3978,2025-02-28,1002,Alice,Mumbai,Karnataka,Furniture,Table,10,38982,389820
3979,2024-09-06,1091,James,Pune,Telangana,Furniture,Table,5,25649,128245
3980,2025-02-15,1071,Sophia,Chennai,Delhi,Electronics,Laptop,7,17233,120631
3981,2024-09-19,1066,William,Chennai,Delhi,Electronics,Keyboard,5,45910,229550
3982,2024-05-29,1023,Olivia,Chennai,Tamil Nadu,Electronics,Monitor,8,15294,122352
3983,2025-07-11,1050,Alice,Hyderabad,Delhi,Furniture,Table,5,20845,104225
3984,2025-01-26,1032,Sophia,Hyderabad,Maharashtra,Electronics,Monitor,9,10095,90855
3985,2024-07-07,1007,David,Bangalore,Maharashtra,Furniture,Desk,8,14540,116320
3986,2024-12-31,1004,Emma,Pune,Telangana,Furniture,Desk,5,26847,134235
3987,2025-11-07,1003,John,Chennai,Maharashtra,Furniture,Table,9,4974,44766
3988,2024-09-19,1071,Emma,Hyderabad,Delhi,Electronics,Laptop,7,19545,136815
3989,2024-05-05,1086,Alice,Bangalore,Delhi,Furniture,Table,2,1856,3712
3990,2024-05-21,1050,Michael,Mumbai,Tamil Nadu,Electronics,Mouse,1,9930,9930
3991,2025-04-23,1045,Olivia,Mumbai,Telangana,Furniture,Chair,10,36248,362480
3992,2025-11-22,1041,Olivia,Hyderabad,Delhi,Furniture,Chair,9,48146,433314
3993,2025-01-26,1038,Emma,Pune,Delhi,Electronics,Mouse,9,13201,118809
3994,2024-08-09,1048,Sophia,Mumbai,Maharashtra,Electronics,Keyboard,4,18926,75704
3995,2024-05-21,1074,Olivia,Chennai,Telangana,Electronics,Laptop,2,7086,14172
3996,2024-02-25,1091,Sophia,Mumbai,Telangana,Furniture,Table,6,1275,7650
3997,2024-11-16,1029,David,Delhi,Delhi,Furniture,Desk,3,28142,84426
3998,2024-05-08,1094,David,Mumbai,Maharashtra,Accessories,USB Cable,9,19240,173160
3999,2025-08-03,1073,Robert,Pune,Delhi,Electronics,Laptop,3,16440,49320
4000,2025-06-28,1098,John,Chennai,Karnataka,Furniture,Desk,10,18799,187990
4001,2024-05-22,1038,Emma,Bangalore,Telangana,Furniture,Desk,1,1592,1592
4002,2025-11-10,1022,Olivia,Chennai,Tamil Nadu,Accessories,Headphones,10,21034,210340
4003,2024-06-22,1096,Alice,Delhi,Maharashtra,Accessories,Webcam,7,25809,180663
4004,2025-04-19,1060,David,Chennai,Karnataka,Furniture,Chair,8,49348,394784
4005,2025-04-04,1085,Sophia,Delhi,Maharashtra,Accessories,USB Cable,10,2506,25060
4006,2024-12-19,1089,David,Pune,Telangana,Electronics,Mouse,6,19905,119430
4007,2025-04-11,1099,David,Chennai,Delhi,Accessories,Headphones,8,35719,285752
4008,2025-05-21,1069,James,Bangalore,Maharashtra,Electronics,Laptop,4,9991,39964
4009,2024-12-05,1042,William,Chennai,Karnataka,Electronics,Monitor,2,29285,58570
4010,2025-07-15,1039,James,Hyderabad,Maharashtra,Accessories,USB Cable,6,41749,250494
4011,2025-01-06,1037,Emma,Mumbai,Delhi,Furniture,Chair,5,20027,100135
4012,2025-07-13,1072,Emma,Mumbai,Karnataka,Furniture,Table,8,21560,172480
4013,2025-07-22,1020,William,Delhi,Karnataka,Furniture,Table,3,4958,14874
4014,2025-04-11,1085,John,Mumbai,Delhi,Electronics,Mouse,4,4076,16304
4015,2024-01-09,1050,William,Hyderabad,Tamil Nadu,Accessories,Webcam,2,27185,54370
4016,2025-08-11,1030,Michael,Bangalore,Tamil Nadu,Accessories,Webcam,7,2544,17808
4017,2025-10-30,1019,John,Delhi,Tamil Nadu,Furniture,Table,9,43192,388728
4018,2024-05-07,1091,William,Delhi,Tamil Nadu,Accessories,USB Cable,8,8077,64616
4019,2024-12-30,1039,Michael,Pune,Karnataka,Furniture,Chair,6,22075,132450
4020,2025-10-28,1001,Olivia,Bangalore,Telangana,Electronics,Monitor,4,14991,59964
4021,2025-05-30,1022,Sophia,Chennai,Karnataka,Accessories,Headphones,8,47604,380832
4022,2024-06-23,1020,Olivia,Mumbai,Maharashtra,Accessories,Headphones,2,14575,29150
4023,2025-07-09,1003,John,Hyderabad,Telangana,Electronics,Mouse,9,27130,244170
4024,2025-09-29,1092,Michael,Mumbai,Tamil Nadu,Furniture,Table,9,10049,90441
4025,2025-02-16,1021,James,Mumbai,Karnataka,Electronics,Keyboard,10,39566,395660
4026,2024-02-19,1046,Olivia,Hyderabad,Karnataka,Furniture,Desk,7,47986,335902
4027,2024-05-08,1073,John,Hyderabad,Tamil Nadu,Accessories,Webcam,7,32363,226541
4028,2025-01-10,1064,Olivia,Chennai,Delhi,Electronics,Monitor,10,14109,141090
4029,2024-01-11,1016,William,Hyderabad,Tamil Nadu,Furniture,Desk,1,36202,36202
4030,2025-02-27,1086,Alice,Pune,Karnataka,Furniture,Chair,5,11900,59500
4031,2025-07-31,1051,Emma,Chennai,Telangana,Electronics,Laptop,10,2054,20540
4032,2024-03-01,1009,Emma,Pune,Delhi,Accessories,USB Cable,3,25021,75063
4033,2025-04-06,1091,Sophia,Mumbai,Tamil Nadu,Furniture,Desk,6,20594,123564
4034,2024-06-07,1020,Sophia,Mumbai,Tamil Nadu,Furniture,Table,5,33229,166145
4035,2024-03-20,1059,Alice,Delhi,Telangana,Furniture,Table,6,24198,145188
4036,2024-07-18,1005,William,Hyderabad,Tamil Nadu,Furniture,Chair,1,18798,18798
4037,2024-09-18,1074,Emma,Hyderabad,Karnataka,Furniture,Chair,6,41383,248298
4038,2024-08-21,1097,David,Pune,Telangana,Electronics,Laptop,5,16662,83310
4039,2025-12-27,1029,William,Pune,Telangana,Electronics,Laptop,1,1752,1752
4040,2024-10-25,1036,Robert,Mumbai,Delhi,Accessories,Webcam,2,1390,2780
4041,2025-05-06,1016,Alice,Chennai,Karnataka,Furniture,Chair,8,48824,390592
4042,2024-08-21,1010,David,Delhi,Karnataka,Electronics,Monitor,10,22537,225370
4043,2025-10-11,1095,James,Hyderabad,Maharashtra,Electronics,Monitor,7,36065,252455
4044,2024-04-14,1083,William,Chennai,Maharashtra,Electronics,Keyboard,4,42889,171556
4045,2025-02-10,1006,James,Pune,Karnataka,Furniture,Chair,4,18929,75716
4046,2025-12-31,1011,Alice,Bangalore,Maharashtra,Electronics,Mouse,3,13967,41901
4047,2024-11-22,1015,David,Pune,Delhi,Electronics,Mouse,4,7978,31912
4048,2024-08-05,1026,Emma,Delhi,Delhi,Electronics,Monitor,4,8760,35040
4049,2025-02-08,1067,Alice,Delhi,Maharashtra,Electronics,Keyboard,10,28207,282070
4050,2025-04-05,1071,Alice,Pune,Telangana,Accessories,Webcam,4,44810,179240
4051,2024-04-18,1064,Emma,Mumbai,Maharashtra,Furniture,Table,1,8658,8658
4052,2025-03-07,1093,David,Bangalore,Karnataka,Accessories,USB Cable,3,35113,105339
4053,2025-08-05,1057,William,Pune,Tamil Nadu,Electronics,Mouse,5,30287,151435
4054,2025-08-17,1060,Alice,Mumbai,Karnataka,Electronics,Laptop,3,18300,54900
4055,2025-05-05,1070,Alice,Pune,Delhi,Accessories,Headphones,2,41173,82346
4056,2025-11-15,1039,William,Hyderabad,Maharashtra,Furniture,Desk,6,39580,237480
4057,2024-02-22,1049,William,Pune,Karnataka,Furniture,Desk,7,15448,108136
4058,2024-02-04,1038,Michael,Hyderabad,Telangana,Electronics,Laptop,8,29041,232328
4059,2024-01-13,1089,Robert,Chennai,Karnataka,Electronics,Mouse,8,44531,356248
4060,2025-03-11,1062,James,Delhi,Tamil Nadu,Accessories,USB Cable,10,44194,441940
4061,2024-07-20,1007,David,Mumbai,Maharashtra,Accessories,USB Cable,10,526,5260
4062,2024-05-27,1089,Michael,Bangalore,Tamil Nadu,Electronics,Monitor,2,35319,70638
4063,2025-06-26,1058,Michael,Hyderabad,Maharashtra,Electronics,Laptop,5,32756,163780
4064,2025-07-17,1018,Robert,Hyderabad,Tamil Nadu,Electronics,Laptop,7,48337,338359
4065,2025-07-03,1028,Alice,Pune,Telangana,Accessories,Webcam,3,613,1839
4066,2024-08-31,1044,Olivia,Delhi,Maharashtra,Accessories,Headphones,5,38014,190070
4067,2024-01-24,1084,Emma,Chennai,Telangana,Electronics,Mouse,9,34276,308484
4068,2024-11-13,1028,William,Hyderabad,Karnataka,Electronics,Mouse,9,46104,414936
4069,2024-04-28,1060,Michael,Chennai,Telangana,Furniture,Table,2,26820,53640
4070,2024-08-14,1064,Alice,Mumbai,Maharashtra,Furniture,Table,6,19924,119544
4071,2025-06-02,1043,William,Hyderabad,Delhi,Accessories,Webcam,1,46308,46308
4072,2024-02-28,1010,Alice,Mumbai,Delhi,Electronics,Keyboard,6,8737,52422
4073,2025-05-25,1092,Olivia,Bangalore,Tamil Nadu,Accessories,Webcam,2,38036,76072
4074,2025-11-07,1045,John,Delhi,Tamil Nadu,Electronics,Keyboard,1,36824,36824
4075,2024-01-20,1095,John,Hyderabad,Delhi,Accessories,Webcam,9,19261,173349
4076,2024-12-14,1028,Olivia,Chennai,Tamil Nadu,Accessories,USB Cable,7,42305,296135
4077,2025-12-10,1028,Sophia,Delhi,Maharashtra,Accessories,Webcam,3,28576,85728
4078,2025-06-15,1003,David,Chennai,Delhi,Accessories,Headphones,1,29325,29325
4079,2025-09-12,1001,Olivia,Pune,Maharashtra,Electronics,Mouse,7,40444,283108
4080,2025-05-08,1025,Olivia,Delhi,Delhi,Accessories,Headphones,7,8741,61187
4081,2025-11-13,1012,Sophia,Bangalore,Delhi,Furniture,Table,10,20777,207770
4082,2024-08-20,1057,Sophia,Pune,Maharashtra,Furniture,Table,6,49570,297420
4083,2025-06-15,1028,David,Bangalore,Delhi,Accessories,Webcam,9,49541,445869
4084,2024-06-02,1090,Alice,Hyderabad,Karnataka,Accessories,Webcam,5,2194,10970
4085,2024-02-10,1100,Sophia,Mumbai,Maharashtra,Accessories,Headphones,10,12344,123440
4086,2025-07-01,1073,Alice,Mumbai,Delhi,Electronics,Laptop,4,38204,152816
4087,2024-12-28,1008,John,Delhi,Tamil Nadu,Furniture,Chair,9,48891,440019
4088,2025-09-20,1038,William,Hyderabad,Tamil Nadu,Electronics,Monitor,4,43124,172496
4089,2025-09-19,1053,Sophia,Pune,Maharashtra,Accessories,Webcam,6,11312,67872
4090,2024-03-14,1100,James,Chennai,Telangana,Electronics,Monitor,6,15999,95994
4091,2024-12-21,1071,David,Pune,Maharashtra,Furniture,Table,8,9840,78720
4092,2024-02-15,1040,John,Chennai,Tamil Nadu,Furniture,Desk,4,15871,63484
4093,2024-03-16,1087,Alice,Delhi,Delhi,Electronics,Monitor,6,21976,131856
4094,2024-05-18,1080,Robert,Mumbai,Telangana,Accessories,USB Cable,9,5701,51309
4095,2025-10-16,1077,Alice,Chennai,Karnataka,Electronics,Laptop,4,33550,134200
4096,2025-03-12,1086,Sophia,Delhi,Tamil Nadu,Electronics,Laptop,4,6945,27780
4097,2024-09-18,1061,William,Delhi,Maharashtra,Electronics,Laptop,1,26097,26097
4098,2025-09-11,1087,William,Chennai,Tamil Nadu,Accessories,Headphones,4,4430,17720
4099,2024-02-17,1053,Robert,Delhi,Telangana,Furniture,Chair,8,25416,203328
4100,2024-12-06,1088,Alice,Pune,Telangana,Furniture,Desk,6,36276,217656
4101,2025-07-04,1059,William,Pune,Maharashtra,Electronics,Keyboard,2,37793,75586
4102,2024-04-27,1037,Sophia,Delhi,Tamil Nadu,Furniture,Chair,5,33303,166515
4103,2024-03-06,1068,John,Chennai,Karnataka,Accessories,Webcam,8,21219,169752
4104,2024-11-26,1007,Sophia,Delhi,Maharashtra,Electronics,Laptop,6,41864,251184
4105,2024-05-29,1083,Olivia,Bangalore,Maharashtra,Furniture,Chair,2,49433,98866
4106,2024-11-03,1060,Sophia,Delhi,Maharashtra,Furniture,Desk,2,18348,36696
4107,2024-12-14,1069,Sophia,Pune,Telangana,Accessories,Webcam,1,20597,20597
4108,2024-04-12,1025,Robert,Chennai,Tamil Nadu,Electronics,Laptop,9,25033,225297
4109,2025-06-28,1025,Michael,Mumbai,Tamil Nadu,Electronics,Keyboard,2,3455,6910
4110,2025-09-25,1001,James,Hyderabad,Maharashtra,Furniture,Chair,5,15030,75150
4111,2025-02-17,1037,Michael,Hyderabad,Tamil Nadu,Electronics,Mouse,2,4290,8580
4112,2024-08-01,1074,Robert,Chennai,Karnataka,Accessories,USB Cable,8,25420,203360
4113,2025-07-18,1055,William,Hyderabad,Maharashtra,Furniture,Table,7,39756,278292
4114,2024-12-11,1031,Olivia,Mumbai,Tamil Nadu,Accessories,USB Cable,10,18836,188360
4115,2024-01-03,1034,David,Pune,Delhi,Furniture,Desk,1,10256,10256
4116,2024-06-17,1079,Alice,Hyderabad,Karnataka,Furniture,Chair,3,39908,119724
4117,2025-03-01,1041,Michael,Mumbai,Delhi,Electronics,Mouse,5,25171,125855
4118,2025-07-28,1022,Olivia,Bangalore,Maharashtra,Electronics,Monitor,1,42814,42814
4119,2024-04-17,1079,Alice,Hyderabad,Telangana,Accessories,USB Cable,9,44274,398466
4120,2025-08-06,1019,Olivia,Hyderabad,Delhi,Electronics,Laptop,7,30528,213696
4121,2024-12-06,1020,Robert,Bangalore,Karnataka,Accessories,USB Cable,1,20701,20701
4122,2025-11-21,1093,William,Delhi,Maharashtra,Furniture,Chair,5,24954,124770
4123,2025-03-20,1087,William,Chennai,Maharashtra,Electronics,Monitor,7,37340,261380
4124,2025-07-12,1044,Alice,Chennai,Telangana,Accessories,Headphones,8,33452,267616
4125,2024-04-10,1043,John,Hyderabad,Telangana,Accessories,Webcam,3,38962,116886
4126,2025-10-01,1030,James,Chennai,Karnataka,Electronics,Monitor,9,24451,220059
4127,2024-08-11,1066,Emma,Bangalore,Delhi,Electronics,Mouse,3,25910,77730
4128,2025-11-10,1034,Emma,Mumbai,Telangana,Electronics,Laptop,2,29687,59374
4129,2024-12-23,1088,Alice,Delhi,Delhi,Furniture,Table,1,16573,16573
4130,2024-11-24,1004,James,Bangalore,Delhi,Accessories,USB Cable,3,15918,47754
4131,2025-04-08,1090,Alice,Pune,Telangana,Furniture,Chair,3,33481,100443
4132,2024-06-26,1025,John,Hyderabad,Maharashtra,Furniture,Chair,4,29859,119436
4133,2024-08-23,1019,John,Mumbai,Karnataka,Accessories,Headphones,2,33546,67092
4134,2024-07-29,1033,David,Pune,Karnataka,Furniture,Desk,8,2630,21040
4135,2024-10-25,1040,James,Mumbai,Karnataka,Electronics,Keyboard,4,12907,51628
4136,2024-07-30,1018,Robert,Delhi,Tamil Nadu,Furniture,Desk,9,46745,420705
4137,2025-02-15,1026,Michael,Pune,Maharashtra,Furniture,Desk,9,36728,330552
4138,2025-01-22,1021,David,Bangalore,Tamil Nadu,Furniture,Table,5,34842,174210
4139,2024-01-17,1083,Emma,Pune,Maharashtra,Accessories,Headphones,1,4398,4398
4140,2024-03-17,1068,Sophia,Bangalore,Maharashtra,Furniture,Desk,4,44373,177492
4141,2025-05-05,1014,Michael,Delhi,Karnataka,Accessories,Headphones,10,31747,317470
4142,2024-07-08,1082,Alice,Mumbai,Telangana,Accessories,Headphones,9,1514,13626
4143,2025-10-25,1043,James,Bangalore,Karnataka,Accessories,Webcam,2,18749,37498
4144,2024-04-28,1035,Emma,Delhi,Maharashtra,Electronics,Keyboard,4,49971,199884
4145,2024-06-19,1083,John,Hyderabad,Tamil Nadu,Furniture,Desk,4,9006,36024
4146,2025-01-15,1062,Sophia,Chennai,Karnataka,Accessories,USB Cable,2,12788,25576
4147,2025-03-05,1042,James,Chennai,Karnataka,Furniture,Table,7,18257,127799
4148,2025-12-17,1075,David,Mumbai,Karnataka,Accessories,Webcam,6,14227,85362
4149,2024-07-15,1086,Sophia,Delhi,Tamil Nadu,Accessories,Webcam,5,12170,60850
4150,2025-06-06,1009,Michael,Bangalore,Telangana,Accessories,Headphones,10,29256,292560
4151,2025-04-30,1036,William,Chennai,Tamil Nadu,Furniture,Desk,8,19107,152856
4152,2025-08-30,1020,James,Chennai,Tamil Nadu,Accessories,Headphones,9,6378,57402
4153,2025-02-18,1013,James,Mumbai,Telangana,Furniture,Chair,2,7424,14848
4154,2024-11-02,1028,Olivia,Chennai,Delhi,Furniture,Table,6,12503,75018
4155,2024-06-02,1077,Olivia,Chennai,Tamil Nadu,Electronics,Keyboard,4,46318,185272
4156,2024-02-20,1079,Sophia,Delhi,Maharashtra,Electronics,Laptop,3,43059,129177
4157,2024-02-09,1070,Michael,Mumbai,Telangana,Furniture,Chair,10,35654,356540
4158,2024-10-14,1059,David,Delhi,Delhi,Electronics,Monitor,7,26331,184317
4159,2024-05-01,1092,James,Hyderabad,Delhi,Electronics,Monitor,9,42895,386055
4160,2024-01-28,1100,Emma,Bangalore,Tamil Nadu,Furniture,Desk,8,18936,151488
4161,2024-05-11,1024,Olivia,Chennai,Karnataka,Accessories,Headphones,7,36840,257880
4162,2024-11-05,1083,David,Hyderabad,Telangana,Electronics,Mouse,1,31834,31834
4163,2024-05-26,1050,Emma,Hyderabad,Tamil Nadu,Accessories,USB Cable,6,45289,271734
4164,2025-08-21,1093,James,Mumbai,Karnataka,Accessories,Webcam,2,19862,39724
4165,2025-05-09,1060,David,Pune,Maharashtra,Furniture,Desk,6,7942,47652
4166,2024-05-06,1082,William,Chennai,Telangana,Furniture,Desk,6,23279,139674
4167,2024-10-29,1053,John,Pune,Karnataka,Furniture,Chair,1,18764,18764
4168,2025-01-06,1097,Alice,Bangalore,Delhi,Furniture,Table,8,641,5128
4169,2025-02-02,1022,Sophia,Delhi,Delhi,Electronics,Laptop,8,8649,69192
4170,2025-02-26,1089,William,Bangalore,Telangana,Electronics,Laptop,8,15715,125720
4171,2025-12-01,1006,Michael,Bangalore,Maharashtra,Accessories,Webcam,10,27266,272660
4172,2025-06-23,1064,Michael,Mumbai,Delhi,Electronics,Keyboard,3,38468,115404
4173,2025-10-01,1011,William,Delhi,Karnataka,Furniture,Chair,7,33773,236411
4174,2024-05-30,1018,Olivia,Mumbai,Maharashtra,Furniture,Chair,10,22612,226120
4175,2025-08-18,1076,Sophia,Bangalore,Tamil Nadu,Electronics,Mouse,4,17693,70772
4176,2024-02-10,1085,James,Hyderabad,Telangana,Accessories,USB Cable,4,8434,33736
4177,2025-02-11,1013,James,Mumbai,Telangana,Accessories,Headphones,3,10679,32037
4178,2025-12-25,1045,Michael,Delhi,Maharashtra,Furniture,Chair,7,30190,211330
4179,2025-03-17,1062,Robert,Chennai,Karnataka,Furniture,Table,2,8321,16642
4180,2025-08-14,1040,Sophia,Bangalore,Delhi,Electronics,Mouse,5,11413,57065
4181,2024-02-02,1071,David,Delhi,Maharashtra,Electronics,Keyboard,9,14843,133587
4182,2025-07-30,1095,James,Delhi,Tamil Nadu,Electronics,Laptop,1,9239,9239
4183,2024-08-10,1100,William,Chennai,Delhi,Electronics,Keyboard,6,14655,87930
4184,2025-04-29,1047,James,Mumbai,Maharashtra,Electronics,Mouse,5,34469,172345
4185,2024-08-30,1063,Olivia,Mumbai,Tamil Nadu,Electronics,Mouse,4,30446,121784
4186,2024-09-21,1031,John,Pune,Karnataka,Accessories,Webcam,6,13088,78528
4187,2024-11-13,1012,Sophia,Delhi,Telangana,Electronics,Mouse,10,4466,44660
4188,2025-03-29,1027,Emma,Mumbai,Delhi,Accessories,Headphones,2,24047,48094
4189,2025-11-14,1006,David,Delhi,Delhi,Electronics,Keyboard,9,4414,39726
4190,2025-05-20,1035,Robert,Delhi,Telangana,Accessories,Webcam,1,31361,31361
4191,2025-06-03,1003,Michael,Pune,Telangana,Electronics,Keyboard,3,46277,138831
4192,2025-07-17,1016,Michael,Bangalore,Delhi,Electronics,Laptop,9,28789,259101
4193,2025-05-01,1024,Michael,Hyderabad,Tamil Nadu,Accessories,USB Cable,9,9836,88524
4194,2025-09-24,1051,Sophia,Mumbai,Telangana,Electronics,Keyboard,2,28931,57862
4195,2025-08-28,1058,Emma,Chennai,Telangana,Accessories,USB Cable,9,40035,360315
4196,2025-11-08,1045,David,Bangalore,Tamil Nadu,Furniture,Table,1,26606,26606
4197,2024-07-15,1076,Emma,Bangalore,Tamil Nadu,Accessories,Webcam,6,16824,100944
4198,2025-07-29,1026,William,Mumbai,Delhi,Accessories,Headphones,5,730,3650
4199,2024-07-05,1026,David,Hyderabad,Delhi,Furniture,Table,1,35017,35017
4200,2024-12-26,1035,Michael,Mumbai,Karnataka,Accessories,Headphones,5,26562,132810
4201,2024-03-13,1029,Michael,Bangalore,Maharashtra,Electronics,Monitor,6,22405,134430
4202,2025-07-20,1060,Sophia,Chennai,Tamil Nadu,Accessories,USB Cable,7,15012,105084
4203,2024-10-11,1095,Sophia,Pune,Telangana,Accessories,USB Cable,3,19650,58950
4204,2024-06-27,1049,Robert,Chennai,Telangana,Accessories,USB Cable,1,27384,27384
4205,2024-01-01,1071,William,Bangalore,Maharashtra,Accessories,USB Cable,6,42774,256644
4206,2025-05-01,1085,Alice,Bangalore,Maharashtra,Electronics,Monitor,4,8761,35044
4207,2024-06-09,1022,Michael,Delhi,Tamil Nadu,Furniture,Desk,8,26681,213448
4208,2024-08-21,1027,David,Chennai,Karnataka,Electronics,Monitor,3,24686,74058
4209,2025-01-08,1027,James,Bangalore,Karnataka,Furniture,Chair,8,8802,70416
4210,2025-03-23,1061,Emma,Delhi,Karnataka,Accessories,USB Cable,5,11334,56670
4211,2025-07-09,1057,Alice,Bangalore,Maharashtra,Electronics,Laptop,8,16658,133264
4212,2025-02-08,1017,William,Bangalore,Maharashtra,Furniture,Chair,5,26530,132650
4213,2025-04-25,1060,Emma,Bangalore,Telangana,Furniture,Table,5,45974,229870
4214,2025-12-05,1070,Sophia,Chennai,Delhi,Accessories,USB Cable,3,49884,149652
4215,2025-05-29,1011,William,Hyderabad,Tamil Nadu,Accessories,USB Cable,5,19473,97365
4216,2024-02-16,1001,William,Chennai,Telangana,Furniture,Table,1,11323,11323
4217,2024-01-08,1069,David,Bangalore,Telangana,Accessories,Headphones,9,43644,392796
4218,2024-12-18,1089,James,Pune,Telangana,Furniture,Chair,2,17960,35920
4219,2025-12-26,1007,Olivia,Chennai,Delhi,Accessories,USB Cable,9,39951,359559
4220,2024-03-18,1091,James,Delhi,Delhi,Accessories,USB Cable,4,46511,186044
4221,2025-08-28,1032,Robert,Mumbai,Telangana,Electronics,Mouse,10,11265,112650
4222,2024-04-03,1002,Olivia,Mumbai,Maharashtra,Furniture,Table,5,20873,104365
4223,2025-03-30,1005,John,Chennai,Tamil Nadu,Electronics,Mouse,4,39131,156524
4224,2024-01-07,1065,David,Chennai,Tamil Nadu,Accessories,Webcam,7,37860,265020
4225,2025-01-23,1033,Emma,Mumbai,Maharashtra,Furniture,Chair,9,15711,141399
4226,2024-02-25,1082,James,Pune,Telangana,Furniture,Desk,4,23565,94260
4227,2025-05-01,1010,William,Bangalore,Telangana,Furniture,Desk,9,15285,137565
4228,2025-04-24,1032,Sophia,Mumbai,Telangana,Furniture,Chair,10,17762,177620
4229,2025-10-01,1087,David,Hyderabad,Karnataka,Furniture,Desk,6,35561,213366
